,Date,User,Tweet
613,2023-01-21 20:23:12+00:00,WayOf_Being,PrivateEye1590: COP28 Dubai pres Dr SA al Jaber is head UAE renewable firm &amp; also CEO of Abu Dhabi Nat Oil Co one world's lgst. Blair welcomed appt praising oil exec. After being PM his consultancy Tony Blair Associates got £millions from Abu Dhabi's sovereign wealth fund &amp; UAE
614,2023-01-21 20:10:22+00:00,chasker,Dany consumes all the content so you don’t have to. That’s @hedera commitment right there. I love working with @stanstalnaker and the team from @hubculture - looking forward to #COP28 in Dubai late ‘23
615,2023-01-21 19:01:00+00:00,JustinTab_,"Idk about Dubai Bling NY… I was expecting more opulence — more rich bitch energy. So far, idk… 🫠"
616,2023-01-21 17:45:36+00:00,A7beeny1,@Western_Trad Dubai transformation is the most impressive one that I've ever seen
617,2023-01-21 15:37:59+00:00,reviunltd,Excited to be at the #ArabHealth on 30 Jan - 2 Feb 2023! Meet our team to see how we can help drive your business forward and learn more about our innovative products and services. See you @Dubai World Trade Centre! #innovation  #healthcare  #business https://t.co/DX01zUZfvX
618,2023-01-21 15:30:44+00:00,PMuyombano,"The COP28 UAE Presidency unveiled this week its new official logo &amp; branding for the 28th Session of the Conference of the Parties to the UN Framework Convention on Climate Change to take place from 30 Nov - 12 Dec 2023 at Expo City Dubai.
Looking forward to successful  #COP28UAE https://t.co/4oxjSjJrrq"
619,2023-01-21 15:12:10+00:00,revaron2,Excited to be at the #ArabHealth on 30 Jan - 2 Feb 2023! Meet our team to see how we can help drive your business forward and learn more about our innovative products and services. See you @Dubai World Trade Centre! #innovation #healthcare #business https://t.co/5Y9v3rBBSj
620,2023-01-21 15:04:16+00:00,Moneybaglives,@Enigmaiesh Dubai is one of my two 5 cities. No reason to not take on some of its energy.
621,2023-01-21 12:52:09+00:00,manbirmarwah,While I was talking to a friend who's working closely with the Dubai and Australian governments on crypto policy; she brought up the point that it takes way too long for regulations and decisions to go through—which is very contrasting to the pace of innovation in this industry…
622,2023-01-21 12:44:22+00:00,ZEE5Global,"No shortage of energy, intensity &amp; boundaries from the @Dubai_Capitals batters! 🔥4️⃣

Can @SharjahWarriors chase this down? Catch the live action between #DCvsSW on #ZEE5.

@ilt20onzee @ILT20Official

#ALeagueApart #CricketOnZEE #DPWorldILT20 https://t.co/IL1N4zRAOC"
623,2023-01-21 12:15:57+00:00,aasa_group,"The logo of COP28 was officially unveiled by UAE. Expo 2020 Dubai will be the venue for the global event this year where more than 80,000 delegates will be in attendance. 

To know more, click https://t.co/bRdFuGIkdk

#aasagroup #cop28 #dubai #dubaicity #UAE https://t.co/nbCgLc3L56"
624,2023-01-21 11:42:52+00:00,VisitWorld_,"Dynamic Tower in Dubai 

Dubai is ready to surprise again: there will be built Dynamic Tower - 80-storey skyscraper that can turn 360°. And besides the wow effect, will generate electrical energy.
#dynamictower #dubai https://t.co/7ssgcCUMIG"
625,2023-01-21 11:29:13+00:00,lakwatchacha,"When I saw Belle's look. I just remember Donny's Dubai look. Giving me the same energy. Enjoooy your vacay, Belinda. #DonBelle #BelleMariano #DonnyPangilinan https://t.co/8vDn0Ztiwj"
626,2023-01-21 11:10:30+00:00,TheTimesOSindh,Dubai Cares turns into COP28’s schooling companion https://t.co/JkB8Ij6reg
627,2023-01-21 11:06:05+00:00,AippiU,"The Vice President of AIPPI UAE, Bassel El Turk, and Board Member, Malek Hannouf, were invited by the University of Saint Joseph in Dubai to participate in academic discussions on IP, innovation and AI and give a lecture to the 2022-2023 LLM students. 

#AIPPIGROUP #Dubai #UAE https://t.co/pIgEQyUVqn"
628,2023-01-21 10:56:24+00:00,Sir_Crypt0,@BarryBlockchain @unizen_io Dubai brings extreme innovation + cash 💰
629,2023-01-21 10:53:15+00:00,takeup_pk,"Dubai Cares partners with the COP28 UAE Presidency

The incoming Presidency of the 28th Con... 
 https://t.co/rHzhBLOT69
#takeuppakistan #takeup.pk https://t.co/HWaqMToI9W"
630,2023-01-21 10:48:13+00:00,PakistanTimez,"Dubai Cares partners with the COP28 UAE Presidency
https://t.co/aIpgxVFuwo"
631,2023-01-21 10:42:17+00:00,TechzInfact,Dubai Cares becomes COP28’s education partner https://t.co/lPjdofpCtq
632,2023-01-21 10:30:38+00:00,NewsVilla4ut,Dubai Cares partners with the COP28 UAE Presidency https://t.co/I7jTpyFrMr
633,2023-01-21 10:30:36+00:00,nagger_guy,@emergent_btc True but Dubai is filled with the same energy of derka derka poser larps wanting to be just like the west
634,2023-01-21 10:28:40+00:00,ARYNEWSOFFICIAL,"Dubai Cares partners with the COP28 UAE Presidency

#arynews 

https://t.co/ya1TrLTQ96"
635,2023-01-21 08:52:41+00:00,darpankul,"This building encircles Burj Khalifa in Dubai to provide a unique skyline
by @gigadgets_

#AI #ArtificialIntelligence #Innovation #Engineering #Tech #Technology 

cc: @ronald_vanloon @pascal_bornet @marcusborba https://t.co/5YHXqEsBYX"
636,2023-01-21 08:27:08+00:00,Ronald_vanLoon,"This building encircles Burj Khalifa in Dubai to provide a unique skyline
by @gigadgets_

#AI #ArtificialIntelligence #Innovation #Engineering #Tech #Technology 

cc: @ronald_vanloon @pascal_bornet @marcusborba https://t.co/w3YgGIxS5h"
637,2023-01-21 07:19:58+00:00,imcinstituteUAE,"We just started a spectacular first day of our Lean Six Sigma Physical Training Class at Address Hotel, Dubai Marina - UAE.

Your Growth Partner!
International Management Consultancy
https://t.co/W4R0NVlIoP

#leansixsigma #sixsigma #imcinstitute #leadership #growth #innovation https://t.co/4LcKEGFBw8"
638,2023-01-21 07:08:30+00:00,freeenergytechs,"Free Source of Energy Technology
https://t.co/uzB53xeTVv

#freesourceofenergy #freeenergy #energy #tech #siemens #mitsubishi #rwe #europeanenergycrisis #europe #NoMoreEnergyCrisis #usa #ca #uae #dubai #news #america #eu #ge #microsoft #facebook #tesla #twitter #japan #rollsroyce https://t.co/hNuhSKENsJ"
639,2023-01-21 07:02:57+00:00,khaleejtimes,"Environmental experts in the #UAE have enthusiastically welcomed the President’s announcement of 2023 as the #YearofSustainability which coincides with the #COP28 summit to be held at Expo City Dubai later in the year

https://t.co/x5ZS7GLc1D

@COP28_UAE @UAEYearOf https://t.co/BezOmt2YoT"
640,2023-01-21 06:56:07+00:00,mopeng,"@DavidManOnFire @RealBristolNews @StuartSyvret Andrei Baev is an energy and infrastructure law office partner based in London, Dubai and NYC. Mr Baev has represented clients on high profile matters including privatisation and concession of airports in Dominican Republic, Greece and Russia and  PPP projects in the UK and CIS."
641,2023-01-21 06:43:53+00:00,ebastaki,University of Dubai is one of the few in the world and 2nd educational institute worldwide that has been certified by LEED as a Net-Zero Energy campus and Net-Zero Water campus… #green #solar #clean #university https://t.co/x6N55338jX
642,2023-01-21 06:32:15+00:00,EQMagPro,"Solis Continues to Endorse Its Commitment to Energy Transformation In Dubai – EQ Mag

https://t.co/89B1AE58ZI

@Solis_Inverters  

#EQ #Solis #EnergyTransformation #Dubai #WFES https://t.co/vWnr5bGISd"
643,2023-01-21 04:28:35+00:00,ShayneBaly,"Dubai is magical. 

The energy and the atmosphere is different."
644,2023-01-20 20:07:32+00:00,CreationCamper,"Dubai's push to become a global model for transformation

MBZ declared 2023 to be the “Year of Sustainability”

-Let’s create a paradigm shift, deliver the biggest market transformation with the greatest economic and human promise since the first Industrial Revolution.

👎"
645,2023-01-20 19:56:10+00:00,BreakingATMs,"Dubai has a different energy to it 

Pure Money"
646,2023-01-20 19:47:29+00:00,hflowe,Fantastic last day in Dubai discussing water 💦 environment &amp; sustainability 🌍🐪🇦🇪☀️ Looking forward to #COP28. https://t.co/etkoX6jEi7
647,2023-01-20 18:51:18+00:00,taeisback132,"There are states in this country that the same thing would happen so is she not suppose to perform in those states either, I swear y’all only have this energy for Beyoncé cuz y’all don’t ever have shit to say when y’all favorite influencer is in Dubai every 2 weeks so STFU😒😒😒"
648,2023-01-20 18:36:44+00:00,Igniteschooldxb,"Recess is essential for social development as well as providing a time for our Middle School students to exert more energy and enables them to be more focused in the classroom.

#Ignite #school #alwarqa #mirdif #Americanschool #education #Dubai #dubaischools #AmericanSchoolDubai https://t.co/7WlDKQgtNQ"
649,2023-01-20 18:10:15+00:00,The_NewArab,"Greta Thunberg has slammed the appointment of UAE oil boss Sultan Ahmed Al-Jaber as chair of the COP28 climate summit, due to take place in Dubai later this year ⬇

https://t.co/Dg1c4zdAQS"
650,2023-01-20 17:34:18+00:00,MBRSG,"and we look forward to more successful and engaging collaborations!

#uae #dubai #education #qualityeducation #careerdevelopment #globaled #strategic #managment #masterdegree #highereducation #postgradlife #thesis #phdjourney  #mastersdegree
#innovation #public_policy"
651,2023-01-20 17:01:21+00:00,DubaiPoliceHQ,"Dubai Police’s innovation sprint aims to recognize innovative ideas that leverage technology to enhance the safety and security of the city of #Dubai.
Bring a new idea to life…Participate in this competition through our innovation platform: 
https://t.co/Lr6Pwlf5Oq https://t.co/D8xiQISfBe"
652,2023-01-20 16:49:43+00:00,bey_golden,"Imagine putting all that energy to get bey dragged about a Dubai show, to appease Twitter locals. 

And Twitter locals are saying “purrrr”. 

Fake woke Hive lost😂"
653,2023-01-20 15:45:35+00:00,ArborPrincipal,"Across Dubai international school leaders have struggled to deliver on top notch Arabic and Islamic learning for our students. I am so proud of the energy and enthusiasm students @ArborDubai have for Arabic, thanks to Mr. Amer and the fab @ArborArabic team! Shukran! 👏👏"
654,2023-01-20 15:35:30+00:00,docrussjackson,"#THREAD

This year's farcical #COP28 conference will take place in Dubai, &amp; Sultan Ahmed Al Jaber has been announced as its president.

The problem is, Al Jaber is CEO of the Abu Dhabi National Oil Company, one of the world's biggest oil producers!

Tony Blair approves - but why? https://t.co/iqn4TuotFJ"
655,2023-01-20 15:05:44+00:00,KPS_Soluciones,"Mark this date in your calendar!
KPS will be at Middle East Energy 2023 taking place from 7 - 9 March 2023 at the Dubai World Trade Centre, UAE, Hall 9/E19.
See you there!
#kps #middleeastenergy #dubai #WorldTradeCenterDubai #measuringinstruments #clamp #multimeter #voltagetester https://t.co/EGXEcyItxO"
656,2023-01-20 15:00:04+00:00,ArmstrongFT,The Dubai Airport Free Zone Authority (DAFZA) reduced energy use by 40% with the installation of Armstrong Design Envelope Sensorless pumps plus a subscription to Pump Manager that helped protect and ensure pump energy efficiency. Read more about it. https://t.co/UuFRxVJQuX https://t.co/vqIAxu7fUR
657,2023-01-20 14:45:29+00:00,DubaiTrends,#Dubai Electricity and Water Authority consolidates its leadership in innovation by maintaining its ISO 56002:2019 certification for Innovation Management after an external audit by Bureau Veritas to review the compliance of DEWA to the Innovation Manage… https://t.co/aZ0nHHkpPu
658,2023-01-20 14:24:26+00:00,Make4Prosperity,"What is your organisation doing for social impact?

#makingprosperity #prosperity #unsdgs #sustainable #startups #millenials #Genz #technology #innovation #sustainability #socialimpact #unitednations #dubai #abudhabi #uae"
659,2023-01-20 14:01:16+00:00,DXBMediaOffice,#Dubai Electricity and Water Authority consolidates its leadership in innovation by maintaining its ISO 56002:2019 certification for Innovation Management after an external audit by Bureau Veritas to review the compliance of DEWA to the Innovation Management System standards. https://t.co/n5zOshe6p2
660,2023-01-20 13:48:51+00:00,ExpoCityDubai,"Empowering the next generation of changemakers. Expo City Dubai's Expo School Programme inspires young learners to take action for a sustainable future.
@exposchoolprgrm 

#ExpoCityDubai #ADSW2023 #COP #COP28 https://t.co/QOWtiEk1Sq"
661,2023-01-20 13:43:26+00:00,PropTech_Week,"Meet one of our key speakers, Baharash Bagherian!

Register today to attend the PropTech Week – Dubai 2023 from 24 – 26 Jan at Conrad, Dubai, and learn about shaping the future of cities through incubation &amp; innovation! Visit our website to learn more: https://t.co/lFdUvJvjwn https://t.co/KFbHh8cg2Z"
662,2023-01-20 13:42:28+00:00,JessieJessup,"العربية
Marhaba! My favorite experience in Dubai was when a sheikh invited me to ride with him DURING his camel race. The jockeys are ROBOTS w little speakers that the owners can encourage their camels. My heart leaps when we speed to catch up to camels &amp; energy is enthralling https://t.co/13u9RRqUbT"
663,2023-01-20 13:35:41+00:00,DubaiDCGolf,"To help reduce carbon emissions, we encourage visitors to travel by the Dubai Metro as the tournament has Al Khail Metro Station almost on-site – in fact you could probably chip from the station door and make the fairway!

#HeroDDC #RolexSeries (1/2)⁠ https://t.co/nIWftug2UP"
664,2023-01-20 13:24:54+00:00,PropTech_Week,"Only 4 days for the PropTech Week MENA!

Are you ready for the region's leading event for the entire PropTech value chain? Register today to grab the opportunity to gather with innovators and drive digital transformation!

#PropTechWeekMENA #PropTech #Technology #DWTC #Dubai #UAE https://t.co/oXsXB6C1UC"
665,2023-01-20 13:11:40+00:00,BUiDRegistrar,We're already getting some great feedback about our 3rd TEDx event @TEDxBUiD which we held @RadissonRed Dubai Silicon Oasis on Wednesday. #sustainability couldn't be more topical right now! @COP28_UAE @TEDx https://t.co/mKeIZURcQI
